[[2.637910537990339e-43, 2.477576145908291e-26, 5.651342587649957e-17, 1.5890017352339485e-11, 2.941232747333062e-08, 2.766651948978583e-06, 4.3132965596971514e-05, 0.000234137781728262, 0.0005707121293614644, 0.0008091249958466173, 0.0007904741829732094], [7.477254148240175e-65, 5.014835438711329e-34, 1.2908525912480908e-19, 3.5937283152584657e-12, 4.06091200554289e-08, 7.07951052565074e-06, 0.00011428926359204014, 0.0004445361098752074, 0.0008512905154492082, 0.0009371936018226236, 0.0007105159740885413], [3.533374828772394e-131, 9.699134514061003e-52, 8.53465556769741e-25, 2.1952838955905344e-13, 5.161374630829465e-08, 2.1468038862449417e-05, 0.00036424743881805286, 0.0010957140946587817, 0.0012378497710813004, 0.0008761082197410851, 0.0004802108406603102], [0.0, 1.5409130068939763e-115, 9.516425941015794e-38, 5.498758579268625e-16, 5.256020936483331e-08, 8.334343144303999e-05, 0.001344283716570634, 0.002569697195057783, 0.0017075472041390425, 0.0006619388980871576, 0.00020139223381038476], [0.0, 0.0, 1.3419815315477954e-95, 2.60732822764845e-23, 2.7427629440899823e-08, 0.0004768595698296601, 0.005585106953771857, 0.004699430815948217, 0.0013987408683857614, 0.00027658080015144425, 4.7717559514173326e-05], [0.0, 0.0, 0.0, 1.7261014956090596e-68, 8.31490804305338e-10, 0.005344917159329223, 0.020273082802681176, 0.003657622927851767, 0.00032848124194059136, 2.770576578585442e-05, 2.6446546607949355e-06], [0.0, 0.0, 0.0, 0.0, 3.261963114215736e-29, 0.1824824458020345, 0.011894710865037449, 0.00013227793488942364, 2.7597819379507892e-06, 1.1085083376065115e-07, 7.401418711378104e-09], [0.0, 0.0, 0.0, 0.0, 0.0, 2.62128421438526e-34, 2.084428303041096e-12, 1.7251930629337128e-12, 4.0651525752352817e-13, 9.465656269282376e-14, 2.4489961974738265e-14], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6161720904940157e-101, 2.6500876115176405e-44, 2.118754772300498e-32, 9.727220587120647e-28], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.037990932316409e-128, 9.109250567926808e-71], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]];126.107060483;[6, 4]
[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.8613341366975362e-280, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.3748538550344549e-45, 5.021439791097712e-79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.209681245115492e-16, 4.804707358312125e-17, 6.489562262740877e-19, 6.943734598405208e-32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.6170269518411016e-08, 4.6874359560889706e-07, 3.39466650592081e-05, 0.008430381206386095, 0.25372667614624084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.57694583543775e-05, 0.0002435253129878887, 0.003873866353404049, 0.030485920505105228, 0.004338830994360421, 4.415740468468349e-15, 1.0009449604967003e-256, 0.0, 0.0, 0.0, 0.0], [0.00024972409227518917, 0.0015017975978542986, 0.005928592679661062, 0.007176375225208325, 0.00032454081700264697, 5.06738481772741e-10, 2.4614276916600138e-34, 6.495679806990658e-219, 0.0, 0.0, 0.0], [0.0007041494053685732, 0.001996048257698537, 0.003152597503739371, 0.0014964009748665702, 5.516403368858451e-05, 5.767759920932783e-09, 1.2119458172354659e-19, 9.471236165579797e-53, 5.100687894515132e-211, 0.0, 0.0], [0.0008886761603428899, 0.0014482270027288372, 0.0012688387982523247, 0.0003693172537649944, 1.436147191138558e-05, 1.1562591469806374e-08, 2.825643446444998e-15, 3.296265972862562e-30, 3.087634516213468e-69, 3.383918848602829e-210, 0.0], [0.000970098575110117, 0.0008834250446986251, 0.0004881502364650822, 0.00010926819427589352, 4.837306317657253e-06, 1.320081306137831e-08, 2.2907337585693047e-13, 1.9762679083417667e-22, 6.529963090930204e-41, 7.939528018203816e-84, 7.057067695471866e-212], [0.0008378157157484365, 0.0005818093541807293, 0.00022461096890385787, 3.769789451276884e-05, 1.9348470527579044e-06, 1.1981175526873321e-08, 2.261913603363048e-12, 9.899215137715201e-19, 5.302543498050803e-30, 2.2456753252528926e-51, 8.9747825751703e-97]];306.009190499;[3, 4]
[[2.2200034400220412e-07, 3.7571203164013515e-10, 1.7508758497780731e-16, 6.776435509393818e-35, 2.1097239255522345e-130, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [7.45985332243666e-06, 6.021272649921345e-08, 2.373240004347822e-13, 3.06596194298027e-32, 4.506700679676124e-196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0001714481406176626, 8.29999725266229e-06, 6.157358590568719e-10, 6.484766252019597e-29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0019883243003114425, 0.0006632350923329841, 2.4273060370576213e-06, 1.882187608821488e-24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.007018137625159412, 0.013730838344631865, 0.005332130930798145, 1.2297297777972836e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.003169269418051848, 0.013176377877267827, 0.1264433935466711, 8.028619842360786e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [3.897314010302047e-05, 1.1124893165172509e-05, 3.4144516844971395e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [7.081180547729951e-10, 2.9251885074638625e-16, 4.2613155078873923e-88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [5.244752447650986e-20, 3.9033280337356923e-48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [3.1424571047633095e-41, 1.3778513263569878e-159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [3.947052572833161e-88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]];19.9869770922;[5, 3]
[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [8.961785536074605e-72, 5.666323792184028e-101, 4.4556756318361626e-210, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [3.1307372636170155e-28, 1.0012197357905472e-28, 3.931375091408451e-30, 3.0873788341414682e-34, 1.7295571109247146e-52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [4.5044148951933104e-15, 2.1427802693814637e-13, 2.190669074514373e-11, 6.642665865414441e-09, 9.328255819925893e-06, 0.04833219595682391, 1.113211683738393e-06, 0.0, 0.0, 0.0, 0.0], [1.1411206024525544e-09, 4.155918089601921e-08, 2.0095998836195037e-06, 0.0001159185541006692, 0.005313123600407091, 0.0466956356654786, 0.00028727439462376727, 4.4575003555522794e-23, 1.5433666303749345e-243, 0.0, 0.0], [4.379086226842939e-07, 7.071198174059682e-06, 0.00010882369758374883, 0.001294825222578928, 0.007611244652408759, 0.008075166470972662, 0.0001313342918680952, 3.235549118936048e-11, 3.431867632518099e-33, 9.218554937594314e-127, 0.0], [9.543139416900062e-06, 7.49119205399868e-05, 0.00047900546009970775, 0.0020376651748718303, 0.004020590237534979, 0.001885495254182206, 5.670690289891152e-05, 6.861520795287697e-09, 4.970858865217655e-18, 3.641372897529104e-40, 1.0123989708792101e-102], [5.9250253456441446e-05, 0.0002272090486675867, 0.0007573957020697047, 0.0016599191908761115, 0.0017722510674430053, 0.0005840633229788164, 2.7148493131424606e-05, 4.3389719970975996e-08, 1.5871722828912075e-13, 4.6440907383536845e-24, 1.904801288169902e-45]];298.345149209;[5, 5]
[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.557073320610916e-145], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.903997461435326e-307, 1.0732362191503457e-101, 1.608001775522629e-64, 2.3885265683529295e-50], [0.0, 0.0, 0.0, 0.0, 0.0, 2.2830576e-316, 3.736352973429542e-49, 1.0761804565437274e-32, 8.43485948073934e-28, 1.0363480976124564e-25, 1.0957300760596184e-24], [0.0, 0.0, 0.0, 0.0, 0.057661304507983756, 2.7506256220784555e-06, 4.370401244928177e-09, 5.38439537276059e-11, 1.950112127335273e-12, 1.3473279043236077e-13, 1.4258125292687812e-14], [0.0, 0.0, 0.0, 7.959203331588964e-11, 0.06312123858235513, 0.016667044095851322, 0.0003804290454825443, 8.437030474736808e-06, 2.702089143324375e-07, 1.281968312254378e-08, 8.587765231747948e-10], [0.0, 2.4492561405258632e-179, 1.8892348474958452e-27, 2.1118785733776123e-07, 0.003955605934898143, 0.013582663234450324, 0.003410438582773648, 0.0003686095953981659, 3.186411658580839e-05, 2.786255684800776e-06, 2.6955113266806124e-07], [9.968438927958745e-154, 1.0345351579388251e-41, 1.565526182675337e-15, 5.560583021893814e-07, 0.0005735983544429156, 0.004243068311488131, 0.003671563166008023, 0.0011840665946501224, 0.00024201331211953385, 4.065646601861741e-05, 6.461690600705974e-06], [1.949059480921405e-53, 4.129457030065567e-24, 2.8227632623284717e-12, 5.474308946653525e-07, 0.0001351571038305712, 0.001264630262561196, 0.0021203594051584307, 0.0013863876378415261, 0.0005356035993999763, 0.0001713446012421091, 5.001202470756011e-05], [2.0983688543002408e-32, 3.7196448152159106e-18, 6.273893063862385e-11, 4.155264593533345e-07, 4.279814907478959e-05, 0.0004184170661867662, 0.0010161075597885296, 0.001076128090985239, 0.000786083984696387, 0.00040662274564389573, 0.00016901377218538261]];236.864987008;[4, 3]
[[2.4366629318716564e-15, 8.305382043394606e-25, 7.388802987233097e-61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [3.093400244061158e-10, 5.111815704972818e-15, 6.72006521210254e-32, 2.624775966493196e-258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.0261269767006358e-06, 1.2604793909887278e-08, 3.615130115963467e-15, 1.8349734509598086e-77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.00016979720801886563, 7.940074990141509e-05, 2.6674533263626637e-06, 5.778985499949088e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.002364293784813143, 0.005072287963455623, 0.013059101778996133, 0.018950710338967825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.004239504818939054, 0.009287884030831318, 0.02170402044126172, 0.011760101582803486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0013869536313865277, 0.0010760685203282164, 0.0001611083403505661, 5.261776067460947e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.00011027340963630562, 1.4508589176445642e-05, 3.0052482800920253e-08, 2.1024850617789236e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [2.701171211448026e-06, 3.653734540387739e-08, 4.58753286358585e-13, 5.804717380750096e-32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [2.482577777059404e-08, 2.4884258682700708e-11, 1.3009844173281314e-18, 8.887938481258968e-44, 1.5768794847137736e-304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.0091250835152038e-10, 6.1349659101438846e-15, 1.2201348826079087e-24, 2.084875044147093e-55, 7.955609693203845e-293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]];352.085112659;[4, 3]
[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.45201845846798e-157], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.080896883414521e-143, 4.66376873875847e-58], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.944892580716678e-127, 5.855120839584182e-43, 6.79786314835949e-27], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3272476050837582e-102, 5.50458007624305e-27, 2.1504610102398663e-17, 3.5557887057400136e-14], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1934970622756294e-59, 1.652174027109548e-11, 5.6361047992581525e-09, 1.9969698860195802e-08, 2.5595848456770306e-08], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1964081284602873, 0.004471820477359307, 0.00037427576876021085, 6.48825520838068e-05, 1.68143679653264e-05], [0.0, 0.0, 0.0, 0.0, 0.0, 8.340001366635382e-16, 0.01269365622699726, 0.023437762201043717, 0.005894666513614806, 0.0013297437354010196, 0.0003459970509769047], [0.0, 0.0, 0.0, 0.0, 1.9433777224188298e-154, 5.6535514818472646e-14, 0.00010513859240284799, 0.003985506923364909, 0.005164135842572419, 0.0027305799794066113, 0.0011256709057214497], [0.0, 0.0, 0.0, 0.0, 2.5086780865432675e-52, 4.3347607840127165e-14, 1.907687427036857e-06, 0.00032670388292754517, 0.0014968444729321867, 0.001830524401413955, 0.00130549922753099]];216.160255537;[6, 5]
[[0.0, 0.0, 4.4071740808902035e-114, 7.469948574291355e-46, 7.82258070326362e-23, 5.365908621665231e-13, 2.881183273080344e-08, 7.203522244836881e-06, 0.00011774154985032067, 0.00043376460598063, 0.0008068637225925951], [0.0, 0.0, 0.0, 3.0795871506385893e-78, 3.5335454958013297e-29, 7.430896051373122e-14, 8.426936666215709e-08, 3.539940860797569e-05, 0.0004681484235637526, 0.0011549747749805249, 0.001193670457990624], [0.0, 0.0, 0.0, 3.8006472793969734e-267, 7.047278040853207e-47, 7.723862131027365e-16, 3.0118290191468604e-07, 0.00023516050539495442, 0.0019676194524480186, 0.0026089479506550784, 0.0015325495271943507], [0.0, 0.0, 0.0, 0.0, 1.1417419991763962e-162, 7.588037189306146e-22, 1.4610487968690806e-06, 0.0022958608306922544, 0.007345851555427608, 0.003712498475377454, 0.00102961752861929], [0.0, 0.0, 0.0, 0.0, 0.0, 2.1723909172058578e-67, 1.1405731500427216e-05, 0.031085685650808145, 0.012784206065720354, 0.0015311724235126396, 0.00017348682849706244], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5058051881289443e-05, 0.07429859807875772, 0.0006119973758498533, 1.740058548294545e-05, 1.1921469504791304e-06], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.5858115429518433e-42, 2.400632041200883e-15, 5.151540173996175e-13, 1.6240218571337605e-12], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.375401857006999e-53, 4.115317152561263e-31], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0629058743298211e-125], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]];132.335400423;[5, 6]
[[1.9675361639386618e-22, 3.950190206420122e-32, 9.498983582604473e-56, 4.845748547651603e-148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.4700689804114464e-16, 1.7290636963971285e-22, 3.8512853296063135e-36, 1.362579262028726e-82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [4.0071828142263464e-12, 1.6440959648598999e-15, 5.715591936252062e-23, 9.52518215964096e-46, 6.978092930189689e-221, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [7.544466228833851e-09, 1.456913765356577e-10, 3.080934953783301e-14, 1.354206736748484e-24, 6.5378757390538244e-83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.6211103847413082e-06, 3.520322740859148e-07, 1.2385615581921504e-08, 1.3779904060654936e-12, 8.144886317767447e-31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [5.9228281146946696e-05, 5.177213768445064e-05, 2.8621886803939126e-05, 3.7463473533941212e-06, 3.668941532365028e-10, 3.37464242243645e-118, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0005062066540530222, 0.0008514378698939091, 0.0015618655991211882, 0.0031458728008567772, 0.005840936984440671, 1.149972832303021e-05, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0013088604899604817, 0.0024955796452936886, 0.005456276922210996, 0.014381899971641932, 0.04430774139313792, 0.005458269540197282, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0012614080426968047, 0.0018699381660693996, 0.0024976606020665378, 0.0021591605829699686, 0.00025054065201864274, 8.545405192185345e-13, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0005372875585565761, 0.00047477988787704797, 0.00025253705681249053, 3.3921225103063525e-05, 3.806295211606522e-08, 9.751086193167705e-24, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0001163298798764733, 5.099427241908029e-05, 8.293386757214987e-06, 1.1990151467820554e-07, 9.915755560787134e-13, 7.702619927752347e-34, 0.0, 0.0, 0.0, 0.0, 0.0]];348.186923628;[6, 5]
[[0.0, 0.0, 0.0, 0.0, 0.0, 3.550842931054949e-120, 2.062905528777656e-39, 1.0176675401487731e-19, 3.0653711914166757e-12, 9.449833437114795e-09, 6.29377995346887e-07], [0.0, 0.0, 0.0, 0.0, 0.0, 1.011913185855199e-173, 3.370500504349067e-39, 3.000995663343961e-17, 3.5883643395488337e-10, 3.3770764040621396e-07, 8.94931096436468e-06], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7654801272490838e-39, 2.1159766375346342e-14, 5.199976387234496e-08, 1.0828242311158237e-05, 0.00010057487345229991], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.335858457103777e-41, 4.421826588365881e-11, 7.978014112685986e-06, 0.0002556540673798633, 0.000753713291304393], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0470601562680376e-47, 3.165803005756594e-07, 0.0008688184707044111, 0.003105774432086593, 0.0028804618410462083], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0292781259504306e-107, 0.004250231604619597, 0.024338796824232737, 0.00994016700436984, 0.003640181373270678], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14117627633702187, 0.011294007139123891, 0.0022651862244797197, 0.0007395976393004178], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.08612418118062e-42, 1.828245312961015e-08, 2.3976322301909703e-06, 6.935614707301334e-06], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3879248803243973e-34, 2.2790944743097794e-14, 3.1012854166174774e-10], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.589097222586093e-173, 1.5077284004439374e-34, 8.073699701757778e-19], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.088817633490007e-90, 1.0940663636752549e-35]];157.506146187;[6, 6]
[[1.204362934587586e-12, 1.163225564193493e-09, 1.911840579129363e-07, 7.3709287380160215e-06, 8.972625354983639e-05, 0.00042428856214620566, 0.0008840022796829412, 0.0009316540445629839, 0.0005563803152716879, 0.00020680574253916607, 5.172249353797072e-05], [3.0941216037816493e-15, 4.5121504974317727e-11, 4.426650750741946e-08, 5.184822385672688e-06, 0.00011255820664582121, 0.0006368575573971346, 0.0012261972494875038, 0.0009916216522744088, 0.00041484021657837284, 0.00010244020793222312, 1.595673920510087e-05], [4.710740519435946e-20, 1.210148735360628e-13, 3.0118603858488494e-09, 2.390867646820793e-06, 0.0001424479974002795, 0.0011899819596193325, 0.0022146551754897606, 0.0012997967712247039, 0.00031318051202770445, 3.791999750758617e-05, 2.697690490491418e-06], [8.44184844802403e-31, 4.0958019401311534e-19, 1.1161156727771231e-11, 4.1241357200816043e-07, 0.00016068524788393754, 0.0025742468282064427, 0.004278856428901353, 0.001403465227031633, 0.0001431116839932998, 6.287165758488818e-06, 1.5086379485391735e-07], [5.469826381541294e-65, 1.1793617780878417e-34, 4.491277728625977e-18, 3.980944825466743e-09, 0.00012065258929813023, 0.007064411309815275, 0.00838156760290183, 0.00083895516250736, 1.7326406885016948e-05, 1.3127553718355268e-07, 5.325702626520977e-10], [0.0, 9.233533255078499e-128, 3.550704757495903e-47, 5.200319538701957e-17, 1.3624652840716377e-05, 0.030436594630811612, 0.011311987869679086, 6.015487354162929e-05, 4.0268199707740603e-08, 1.041398875559148e-11, 1.89464798438858e-15], [0.0, 0.0, 0.0, 8.949619584406447e-189, 1.4806821002146365e-17, 0.3141936366896959, 0.00019201630595958345, 3.323270034723756e-11, 2.9687189551623246e-18, 7.808924923052109e-25, 8.382149606048823e-31], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8147942963913214e-186, 2.7988913437860615e-128, 1.8784390714974179e-112, 3.6663126825845196e-106], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]];104.074795737;[6, 4]
[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [3.510343202724062e-148, 3.6528705226559806e-115, 6.603371775179585e-81, 6.145979991411133e-47, 4.3225392901907387e-17, 0.4146926353614935, 7.781305107210646e-26, 2.5123568818463457e-177, 0.0, 0.0, 0.0], [8.61471603424981e-38, 8.30940209120242e-27, 3.919352577999303e-17, 2.919845900612856e-09, 0.0007555186013724619, 0.08741252879271448, 0.00027301347049675566, 4.674472742869986e-13, 1.8013365397156772e-30, 5.826849609810334e-60, 1.469565953364268e-106], [9.119678950023332e-19, 2.2076771175098497e-13, 7.159751737831943e-09, 2.0923822722531086e-05, 0.0034302433846738296, 0.017862557589648928, 0.0014886272241606403, 8.655652136182635e-07, 1.2780057578270874e-12, 1.3900068200462875e-21, 2.423976961352977e-34], [3.1059634308503486e-12, 5.0705647993433805e-09, 2.1243031747193538e-06, 0.00019011451300354943, 0.0029504292485500643, 0.0062609174407968066, 0.00138495614167723, 2.340909061826824e-05, 2.116711886366698e-08, 6.793360236217637e-13, 4.8192741840461e-19], [2.820450955059815e-09, 3.9125198879688407e-07, 2.0426465855940237e-05, 0.00036308870262056385, 0.0019670371445960843, 0.002873087980079198, 0.000987653367930193, 6.871733650259369e-05, 8.182726861962381e-07, 1.3835372642418824e-09, 2.696932860463768e-13], [1.0118245154451007e-07, 3.4507651738488962e-06, 5.628564280501754e-05, 0.00041310339079118045, 0.0012768390514575274, 0.0015465885490707812, 0.0006788582504229479, 9.915995303172575e-05, 4.39245607988027e-06, 5.331894700833417e-08, 1.5877738621694484e-10], [9.668008202053754e-07, 1.335605990291597e-05, 0.0001034552051788144, 0.00043167335795620253, 0.0009294541577747124, 0.0009861712626899584, 0.0004907241277567857, 0.00010859126431591839, 1.0301442990764939e-05, 3.8922918552470155e-07, 5.438423680230353e-09]];274.789812042;[3, 5]
[[2.668133736421401e-36, 1.218671916716585e-67, 4.221921304582043e-264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [2.2550275132171352e-21, 8.44369669677127e-33, 4.38906946528804e-76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [5.288627003623882e-13, 6.306062461467366e-17, 2.7944581320993e-28, 1.155780883857364e-104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [3.1137892136307383e-08, 3.36086827059459e-09, 1.0447197164138062e-11, 7.097795908868343e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.4575624375763096e-05, 1.982474913284471e-05, 2.156242597641308e-05, 8.149853294677122e-06, 2.2477546090246256e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0003581154501282102, 0.0009631220303413067, 0.0034312965590388433, 0.019757372180885677, 0.23636979303141029, 3.306807642932039e-75, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0013749558754534371, 0.003233368937451596, 0.007726202545904715, 0.013204665744125061, 0.0014992129962116743, 4.734292202048318e-25, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0015953706220366176, 0.0023216048412124453, 0.0022619837903600456, 0.0006123902423635754, 1.0796723459145541e-06, 1.3929074747174737e-24, 0.0, 0.0, 0.0, 0.0, 0.0], [0.00084576354336306, 0.0006722749597298849, 0.00024369819434206928, 1.2171045368363654e-05, 1.3923145202612607e-09, 1.824931970219714e-25, 1.0862153924037608e-212, 0.0, 0.0, 0.0, 0.0], [0.00027650159237194486, 0.00011384123615836893, 1.628429979858233e-05, 2.038596252843133e-07, 4.246110436051782e-12, 1.7522508988948364e-26, 8.23874818669927e-105, 0.0, 0.0, 0.0, 0.0], [7.147662757145618e-05, 1.4115847414740873e-05, 8.878297753856653e-07, 3.746681400806029e-09, 2.775437237531217e-14, 1.8216732440473667e-27, 2.253608644641103e-76, 0.0, 0.0, 0.0, 0.0]];334.678607976;[4, 4]
